Game,Year,Month,Sales,Diff,Reply_SUM,Reply_MEAN,Reply_MAX,Reply_MIN,Like_SUM,Like_MEAN,Like_MAX,Like_MIN,Retweet_SUM,Retweet_MEAN,Retweet_MAX,Retweet_MIN,User Followers count_MEAN,User Followers count_MAX,User Followers count_MIN,User Followers count_SUM,User Following count_MEAN,User Following count_MAX,User Following count_MIN,User Following count_SUM,Sentiment_TEXTBLOB_MEAN,Sentiment_VADER_MEAN,Sentiment_NLTK_MEAN,meanAMZ,countAMZ,meanMTC,countMTC
MKD8,2019,3,16.69,1.6700000000000017,341.0,31.0,138.0,0.0,1879.0,170.8181818181818,357.0,62.0,832.0,75.63636363636364,253.0,0.0,514297.3636363637,1826427.0,1504.0,5657271.0,549.0,1710.0,64.0,6039.0,1.0,0.8516636363636363,0.8516636363636363,9.0,17.0,8.0,10.0
MKD8,2019,4,,,178.0,17.8,94.0,2.0,1688.0,168.8,612.0,58.0,303.0,30.3,93.0,3.0,232923.5,1826427.0,860.0,2329235.0,412.2,1265.0,34.0,4122.0,1.0,0.59167,0.6373599999999999,9.0,25.0,9.0,12.0
MKD8,2019,5,,,1642.0,91.22222222222224,1176.0,0.0,11839.0,657.7222222222222,5951.0,77.0,35178.0,1954.3333333333333,21119.0,3.0,837758.8333333334,9641230.0,289.0,15079659.0,1518.7777777777778,7328.0,9.0,27338.0,1.0,0.2585666666666666,0.2585666666666666,10.0,34.0,8.0,4.0
MKD8,2019,6,17.89,1.1999999999999993,39.0,4.875,15.0,0.0,1066.0,133.25,269.0,83.0,239.0,29.875,114.0,0.0,318151.125,1212615.0,330.0,2545209.0,512.375,1405.0,65.0,4099.0,1.0,0.1915625,0.1915625,10.0,40.0,6.0,10.0
MKD8,2019,7,,,257.0,28.55555555555556,133.0,3.0,15847.0,1760.7777777777778,8619.0,79.0,1411.0,156.77777777777777,654.0,2.0,319882.0,1826428.0,2411.0,2878938.0,2005.7777777777776,15372.0,0.0,18052.0,0.7777777777777778,0.2654222222222222,0.2640444444444444,9.0,25.0,9.0,17.0
MKD8,2019,8,,,134.0,9.571428571428571,28.0,1.0,6577.0,469.7857142857143,2893.0,80.0,957.0,68.35714285714286,367.0,4.0,945130.0714285716,1826428.0,360.0,13231821.0,867.9285714285714,2089.0,22.0,12151.0,1.0,0.4958714285714286,0.4958714285714286,9.0,25.0,9.0,13.0
MKD8,2019,9,19.01,1.120000000000001,155.0,14.090909090909092,68.0,1.0,4998.0,454.3636363636364,3049.0,64.0,801.0,72.81818181818181,505.0,5.0,168509.0,546816.0,390.0,1853599.0,1682.909090909091,9970.0,13.0,18512.0,1.0,0.5468090909090909,0.5468090909090909,10.0,28.0,9.0,8.0
MKD8,2019,10,,,187.0,18.7,88.0,0.0,5250.0,525.0,2310.0,74.0,947.0,94.7,331.0,8.0,103835.2,286829.0,1755.0,1038352.0,935.6,2079.0,1.0,9356.0,1.0,0.33436,0.33436,10.0,23.0,9.0,14.0
MKD8,2019,11,,,176.0,22.0,46.0,5.0,2866.0,358.25,1142.0,84.0,500.0,62.5,271.0,5.0,154261.0,297142.0,3880.0,1234088.0,2323.125,15372.0,32.0,18585.0,1.0,0.2043,0.2040625,10.0,27.0,9.0,9.0
MKD8,2019,12,22.96,3.9499999999999993,2785.0,185.66666666666663,1055.0,1.0,8055.0,537.0,2524.0,40.0,9822.0,654.8,4307.0,3.0,289241.5333333333,1826430.0,1755.0,4338623.0,1568.1333333333334,15372.0,47.0,23522.0,1.0,0.58624,0.58624,9.0,62.0,8.0,8.0
MKD8,2020,1,,,460.0,41.81818181818182,271.0,1.0,4762.0,432.9090909090909,2333.0,84.0,3908.0,355.27272727272725,1965.0,4.0,37384.81818181818,89042.0,888.0,411233.0,2486.090909090909,15372.0,31.0,27347.0,0.8181818181818182,0.4107909090909091,0.4107909090909091,10.0,58.0,9.0,11.0
MKD8,2020,2,,,49.0,12.25,17.0,4.0,3900.0,975.0,3184.0,155.0,493.0,123.25,421.0,3.0,517414.75,1826430.0,12017.0,2069659.0,380.0,642.0,0.0,1520.0,1.0,0.4586,0.4586,9.0,35.0,9.0,12.0
MKD8,2020,3,24.77,1.8099999999999987,496.0,41.333333333333336,234.0,3.0,4100.0,341.6666666666667,1207.0,56.0,422.0,35.166666666666664,110.0,9.0,300406.9166666667,1826430.0,4537.0,3604883.0,849.5833333333334,3216.0,91.0,10195.0,1.0,0.3034166666666666,0.3023083333333333,9.0,41.0,8.0,12.0
MKD8,2020,4,,,333.0,20.8125,106.0,4.0,6975.0,435.9375,1424.0,72.0,915.0,57.1875,208.0,3.0,217078.375,1178567.0,736.0,3473254.0,856.375,2079.0,8.0,13702.0,0.875,0.28365625,0.28365625,10.0,22.0,8.0,22.0
MKD8,2020,5,,,384.0,14.76923076923077,121.0,1.0,6235.0,239.80769230769232,1259.0,62.0,1128.0,43.38461538461539,298.0,5.0,227407.38461538465,1178567.0,160.0,5912592.0,914.3076923076924,9970.0,0.0,23772.0,0.8461538461538461,0.3958346153846154,0.3791192307692308,10.0,18.0,9.0,16.0
MKD8,2020,6,26.74,1.9699999999999989,181.0,18.1,59.0,1.0,6114.0,611.4,4153.0,91.0,747.0,74.7,549.0,2.0,387064.9,1826431.0,13860.0,3870649.0,303.7,739.0,0.0,3037.0,0.8,0.12712,0.12712,9.0,23.0,7.0,21.0
MKD8,2020,7,,,89.0,9.88888888888889,20.0,2.0,1695.0,188.33333333333331,339.0,67.0,177.0,19.666666666666668,34.0,8.0,632730.1111111111,1826431.0,5916.0,5694571.0,2096.1111111111118,14124.0,3.0,18865.0,0.7777777777777778,0.4701222222222221,0.4701222222222221,9.0,27.0,8.0,26.0
MKD8,2020,8,,,156.0,8.666666666666666,20.0,0.0,4671.0,259.5,580.0,49.0,690.0,38.333333333333336,109.0,4.0,584604.8333333334,1826433.0,853.0,10522887.0,4960.722222222223,40721.0,0.0,89293.0,0.7222222222222222,0.2076055555555555,0.1272055555555555,9.0,36.0,7.0,17.0
MKD8,2020,9,28.99,2.25,336.0,21.0,111.0,4.0,8072.0,504.5,2086.0,122.0,1002.0,62.625,245.0,6.0,572698.9375,2152235.0,19135.0,9163183.0,1672.25,15372.0,23.0,26756.0,1.0,0.74696875,0.74696875,9.0,24.0,8.0,12.0
MKD8,2020,10,,,205.0,17.083333333333332,71.0,5.0,6057.0,504.75,2494.0,65.0,480.0,40.0,173.0,1.0,807966.0,1826433.0,646.0,9695592.0,1858.0,15372.0,105.0,22296.0,1.0,0.507625,0.507625,9.0,37.0,9.0,9.0
MKD8,2020,11,,,709.0,20.852941176470587,114.0,1.0,13829.0,406.7352941176471,5633.0,65.0,1343.0,39.5,550.0,2.0,647372.8823529412,3047769.0,18419.0,22010678.0,895.1176470588235,15372.0,0.0,30434.0,0.9705882352941176,0.4492,0.4492,9.0,34.0,8.0,14.0
MKD8,2020,12,33.41,4.419999999999998,302.0,23.23076923076923,95.0,4.0,7507.0,577.4615384615385,5015.0,102.0,662.0,50.92307692307692,445.0,4.0,721359.9230769231,1826432.0,2589.0,9377679.0,1237.0,9969.0,0.0,16081.0,1.0,0.4737615384615384,0.4737615384615384,8.0,66.0,8.0,15.0
MKD8,2021,1,,,253.0,19.46153846153846,108.0,1.0,4081.0,313.9230769230769,1880.0,56.0,438.0,33.69230769230769,149.0,2.0,334496.1538461539,1826432.0,3910.0,4348450.0,3644.6153846153848,15192.0,103.0,47380.0,0.8461538461538461,0.4228384615384615,0.4228384615384615,9.0,48.0,8.0,16.0
MKD8,2021,2,,,458.0,18.32,83.0,1.0,11231.0,449.24,1511.0,105.0,1081.0,43.24,139.0,0.0,384267.52,1826432.0,483.0,9606688.0,1286.32,15372.0,0.0,32158.0,0.84,0.405628,0.4019079999999999,8.0,24.0,8.0,15.0
MKD8,2021,3,35.39,1.980000000000004,276.0,21.23076923076923,98.0,2.0,3282.0,252.46153846153845,711.0,58.0,274.0,21.07692307692308,63.0,2.0,371315.9230769231,1826432.0,3402.0,4827107.0,1543.8461538461538,9969.0,105.0,20070.0,1.0,0.5741615384615385,0.5741615384615385,8.0,46.0,8.0,15.0
MKD8,2021,4,,,329.0,23.5,79.0,2.0,10216.0,729.7142857142857,3864.0,68.0,1172.0,83.71428571428571,563.0,3.0,1063076.0,5241427.0,2500.0,14883064.0,1001.0714285714286,3789.0,0.0,14015.0,1.0,0.5037142857142857,0.5037142857142857,9.0,29.0,8.0,9.0
MKD8,2021,5,,,961.0,33.13793103448276,405.0,0.0,22977.0,792.3103448275862,6364.0,96.0,2169.0,74.79310344827586,632.0,2.0,356669.5172413793,1826433.0,215.0,10343416.0,1997.6896551724135,15372.0,0.0,57933.0,0.9310344827586208,0.1187758620689655,0.1187758620689655,9.0,29.0,8.0,10.0
MKD8,2021,6,37.08,1.6899999999999977,161.0,13.416666666666666,38.0,1.0,6819.0,568.25,2423.0,55.0,721.0,60.083333333333336,223.0,4.0,508379.0,1826434.0,2441.0,6100548.0,2145.1666666666665,14124.0,252.0,25742.0,1.0,0.3158333333333333,0.3158333333333333,9.0,21.0,8.0,15.0
MKD8,2021,7,,,75.0,7.5,27.0,0.0,3803.0,380.3,1550.0,119.0,363.0,36.3,93.0,13.0,324500.5,1826434.0,6302.0,3245005.0,402.7,783.0,47.0,4027.0,1.0,0.51319,0.51319,8.0,26.0,9.0,7.0
MKD8,2021,8,,,484.0,37.23076923076923,224.0,0.0,23338.0,1795.2307692307693,6332.0,89.0,2322.0,178.6153846153846,731.0,0.0,269085.3846153846,1826434.0,693.0,3498110.0,2789.538461538461,15372.0,0.0,36264.0,1.0,0.3735461538461538,0.3735461538461538,9.0,24.0,7.0,19.0
MKD8,2021,9,38.74,1.6600000000000037,447.0,29.8,140.0,2.0,15131.0,1008.7333333333332,3394.0,74.0,1066.0,71.06666666666666,225.0,1.0,380710.4666666667,1826435.0,2361.0,5710657.0,1170.2,8295.0,3.0,17553.0,0.8666666666666667,0.1639666666666666,0.1639666666666666,8.0,32.0,8.0,4.0
MKD8,2021,10,,,140.0,15.555555555555555,34.0,1.0,4526.0,502.8888888888889,2111.0,90.0,488.0,54.22222222222222,270.0,3.0,607271.3333333334,1826435.0,1309.0,5465442.0,998.7777777777778,3258.0,252.0,8989.0,1.0,0.0042666666666666,-0.0827,8.0,25.0,9.0,3.0
MKD8,2021,11,,,2398.0,66.61111111111111,1460.0,0.0,35532.0,987.0,7963.0,93.0,26295.0,730.4166666666666,23679.0,0.0,1416696.6944444445,9641260.0,352.0,51001081.0,2054.1111111111118,15372.0,22.0,73948.0,0.9444444444444444,0.33925,0.33925,9.0,25.0,9.0,11.0
MKD8,2021,12,43.35,4.609999999999999,708.0,59.0,346.0,3.0,9646.0,803.8333333333334,4505.0,94.0,861.0,71.75,381.0,3.0,467257.25,1826435.0,1094.0,5607087.0,5394.333333333333,15372.0,469.0,64732.0,0.9166666666666666,0.3712166666666667,0.37145,6.0,35.0,8.0,15.0
MKD8,2022,1,,,204.0,17.0,49.0,1.0,12377.0,1031.4166666666667,2771.0,95.0,926.0,77.16666666666667,307.0,1.0,412093.75,1826435.0,336.0,4945125.0,2772.0,15372.0,20.0,33264.0,0.6666666666666666,0.2599666666666667,0.2599666666666667,8.0,31.0,7.0,8.0
MKD8,2022,2,,,3869.0,37.20192307692308,298.0,0.0,127830.0,1229.1346153846157,17252.0,62.0,15476.0,148.80769230769232,3143.0,3.0,873761.0480769231,9641264.0,27.0,90871149.0,1195.298076923077,15372.0,2.0,124311.0,0.9519230769230768,0.1371653846153846,0.1364096153846153,9.0,17.0,9.0,18.0
MKD8,2022,3,45.33,1.9799999999999969,6449.0,63.85148514851485,1222.0,0.0,164456.0,1628.2772277227723,18732.0,75.0,15218.0,150.67326732673268,1352.0,3.0,546548.9207920792,9641268.0,42.0,55201441.0,1635.4455445544554,15372.0,0.0,165180.0,0.9405940594059404,0.2316970297029703,0.2309990099009901,8.0,22.0,8.0,21.0
MKD8,2022,4,,,3699.0,112.0909090909091,2943.0,3.0,24141.0,731.5454545454545,7440.0,74.0,4901.0,148.5151515151515,2902.0,1.0,385401.30303030304,2333427.0,146.0,12718243.0,4505.727272727273,106120.0,2.0,148689.0,0.9090909090909092,0.1925151515151515,0.1925151515151515,8.0,24.0,9.0,15.0
MKD8,2022,5,,,1429.0,75.21052631578948,1222.0,3.0,12337.0,649.3157894736842,6500.0,69.0,777.0,40.89473684210526,199.0,0.0,301502.4210526316,1826436.0,1544.0,5728546.0,1199.3684210526317,8950.0,7.0,22788.0,1.0,0.1295263157894736,0.1295263157894736,9.0,18.0,8.0,13.0
MKD8,2022,6,46.82,1.490000000000002,2867.0,238.91666666666663,2228.0,7.0,15405.0,1283.75,8122.0,179.0,3682.0,306.8333333333333,2138.0,25.0,406312.5833333333,1826435.0,2873.0,4875751.0,2660.25,15372.0,26.0,31923.0,0.8333333333333334,0.1065333333333333,0.1065333333333333,8.0,13.0,8.0,10.0
MKD8,2022,7,,,1620.0,36.81818181818182,472.0,1.0,32237.0,732.6590909090909,3327.0,82.0,3606.0,81.95454545454545,549.0,2.0,437326.7954545455,3047774.0,439.0,19242379.0,880.0,14124.0,0.0,38720.0,0.7045454545454546,0.1903409090909091,0.1899204545454545,9.0,25.0,7.0,10.0
MKD8,2022,8,,,5686.0,94.76666666666668,2596.0,0.0,33421.0,557.0166666666667,2146.0,94.0,7180.0,119.66666666666669,2439.0,3.0,590708.8333333334,12661391.0,522.0,35442530.0,1234.7333333333331,15372.0,3.0,74084.0,0.8666666666666667,0.2367666666666666,0.2222683333333333,9.0,20.0,9.0,12.0
MKD8,2022,9,48.41,1.5899999999999963,1043.0,41.72,226.0,1.0,49726.0,1989.04,14140.0,75.0,4098.0,163.92,989.0,1.0,1407291.96,12661392.0,31.0,35182299.0,1057.44,15372.0,2.0,26436.0,0.96,0.4847079999999999,0.4847079999999999,9.0,22.0,9.0,12.0
MKD8,2022,10,,,453.0,41.18181818181818,239.0,4.0,5922.0,538.3636363636364,1315.0,255.0,664.0,60.36363636363637,183.0,5.0,332691.36363636365,1826437.0,4552.0,3659605.0,416.9090909090909,1708.0,2.0,4586.0,1.0,0.3928272727272727,0.3928272727272727,8.0,27.0,8.0,15.0
MKD8,2022,11,,,9433.0,235.825,7345.0,1.0,45937.0,1148.425,7953.0,85.0,12563.0,314.075,7823.0,9.0,798088.925,12661393.0,233.0,31923557.0,2264.45,15372.0,0.0,90578.0,1.0,0.373395,0.373395,8.0,21.0,9.0,18.0
MKD8,2022,12,52.0,3.5900000000000034,2162.0,54.05,570.0,0.0,50919.0,1272.975,16753.0,151.0,4934.0,123.35,1038.0,2.0,268103.775,1826438.0,740.0,10724151.0,1313.05,15372.0,0.0,52522.0,0.925,0.29464,0.3083775,6.0,37.0,8.0,9.0
MKD8,2023,1,,,37.0,37.0,37.0,37.0,5050.0,5050.0,5050.0,5050.0,519.0,519.0,519.0,519.0,708989.0,708989.0,708989.0,708989.0,195.0,195.0,195.0,195.0,1.0,-0.4767,-0.4767,8.0,20.0,9.0,23.0
MKD8,2023,2,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12.0,10.0,2.0
MKD8,2023,3,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,0.0,1.0
MKD8,2023,4,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,,
MKD8,2023,5,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,,
MKD8,2023,6,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,8.0,2.0
MKD8,2023,7,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,7.0,1.0
MKD8,2023,8,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,,
MKD8,2023,9,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,8.0,2.0
MKD8,2023,10,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,10.0,1.0
MKD8,2023,11,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,10.0,1.0
MKD8,2023,12,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,,
POKE,2017,1,,,2563.0,102.52,752.0,0.0,99815.0,3992.6,9265.0,1757.0,67217.0,2688.68,10070.0,360.0,2370917.16,7731551.0,363.0,59272929.0,201.32,1207.0,3.0,5033.0,0.36,0.212328,0.212328,,,,
POKE,2017,2,,,10357.0,167.0483870967742,1940.0,1.0,258009.0,4161.435483870968,11558.0,1527.0,123445.0,1991.048387096774,9955.0,182.0,4544209.322580645,7731553.0,2560.0,281740978.0,736.8225806451613,26411.0,0.0,45683.0,0.5483870967741935,0.2739258064516129,0.2636532258064516,,,,
POKE,2017,3,,,2538.0,74.6470588235294,759.0,1.0,143313.0,4215.088235294118,12160.0,1685.0,82392.0,2423.294117647059,8093.0,497.0,2958950.882352941,7731553.0,776.0,100604330.0,1029.0588235294117,26411.0,0.0,34988.0,0.4117647058823529,0.3067264705882352,0.3067264705882352,,,,
POKE,2017,4,,,5103.0,130.84615384615384,1562.0,1.0,227303.0,5828.282051282052,31519.0,1402.0,126077.0,3232.74358974359,24424.0,402.0,4705711.794871795,41579756.0,3533.0,183522760.0,1500.128205128205,26411.0,0.0,58505.0,0.3846153846153846,0.2667384615384615,0.2667384615384615,,,,
POKE,2017,5,,,4564.0,130.4,1075.0,1.0,158278.0,4522.228571428572,24233.0,1762.0,100056.0,2858.742857142857,20882.0,313.0,2805174.5428571426,7731558.0,1439.0,98181109.0,2389.6,26411.0,0.0,83636.0,0.2285714285714285,0.2279914285714285,0.2279914285714285,,,,
POKE,2017,6,,,10616.0,126.38095238095238,1551.0,0.0,508227.0,6050.321428571428,40845.0,1519.0,278441.0,3314.7738095238096,22742.0,322.0,2975114.25,7731559.0,609.0,249909597.0,737.297619047619,26411.0,2.0,61933.0,0.4404761904761904,0.2035654761904761,0.2028488095238095,,,,
POKE,2017,7,,,7987.0,105.09210526315788,1319.0,0.0,386762.0,5088.973684210527,41791.0,1413.0,205051.0,2698.0394736842104,18050.0,67.0,2635415.013157895,12671669.0,267.0,200291541.0,1340.3552631578948,26411.0,2.0,101867.0,0.4605263157894737,0.2262013157894736,0.2262013157894736,,,,
POKE,2017,8,,,12356.0,148.86746987951807,1330.0,2.0,425535.0,5126.9277108433735,28517.0,1455.0,220505.0,2656.686746987952,28316.0,116.0,3038288.0361445784,7731560.0,886.0,252177907.0,728.8674698795181,19340.0,2.0,60496.0,0.4216867469879518,0.2272759036144578,0.2272759036144578,,,,
POKE,2017,9,,,6859.0,71.44791666666667,949.0,2.0,622274.0,6482.020833333333,204743.0,1574.0,283866.0,2956.9375,82231.0,424.0,3278774.739583333,12671669.0,172.0,314762375.0,597.75,26411.0,0.0,57384.0,0.3541666666666667,0.1395416666666666,0.1395416666666666,,,,
POKE,2017,10,,,6748.0,72.55913978494624,795.0,1.0,414644.0,4458.537634408603,22957.0,1586.0,181474.0,1951.3333333333333,15830.0,167.0,3633639.3440860217,16887892.0,87.0,337928459.0,450.741935483871,26411.0,0.0,41919.0,0.3548387096774194,0.1783494623655914,0.1783494623655914,,,,
POKE,2017,11,,,11680.0,108.14814814814817,1215.0,1.0,487128.0,4510.444444444444,28317.0,1591.0,246654.0,2283.833333333333,30353.0,161.0,3593085.8796296297,12671671.0,344.0,388053275.0,688.425925925926,26411.0,2.0,74350.0,0.3518518518518518,0.2195814814814815,0.2195814814814815,,,,
POKE,2017,12,,,9463.0,110.03488372093024,749.0,4.0,410960.0,4778.604651162791,19498.0,1298.0,188322.0,2189.7906976744184,18045.0,207.0,2942994.6860465114,14032093.0,1428.0,253097543.0,566.2558139534884,33833.0,0.0,48698.0,0.5813953488372093,0.3219802325581395,0.3219802325581395,,,,
POKE,2018,1,,,5142.0,93.49090909090908,633.0,1.0,255261.0,4641.109090909091,26457.0,1835.0,97799.0,1778.1636363636364,9529.0,304.0,2851665.8,7731564.0,3179.0,156841619.0,688.7272727272727,26411.0,0.0,37880.0,0.4545454545454545,0.1377236363636363,0.1377236363636363,,,,
POKE,2018,2,,,13046.0,181.19444444444449,1941.0,2.0,297360.0,4130.0,20042.0,1503.0,102450.0,1422.9166666666667,7195.0,146.0,3192960.736111111,12671675.0,1381.0,229893173.0,984.9166666666666,35013.0,0.0,70914.0,0.4305555555555556,0.2795930555555556,0.2780152777777778,,,,
POKE,2018,3,,,13864.0,195.2676056338028,2915.0,4.0,377830.0,5321.549295774648,36774.0,1575.0,122794.0,1729.4929577464789,14600.0,129.0,2292785.591549296,7731564.0,1120.0,162787777.0,533.0140845070423,12055.0,0.0,37844.0,0.3661971830985915,0.2352197183098592,0.2347577464788732,,,,
POKE,2018,4,,,10662.0,133.275,814.0,4.0,366086.0,4576.075,31721.0,1536.0,105492.0,1318.65,7484.0,178.0,2797211.3375,7731564.0,64.0,223776907.0,373.125,4238.0,0.0,29850.0,0.575,0.30322625,0.30322625,,,,
POKE,2018,5,,,20569.0,152.36296296296297,1418.0,2.0,919445.0,6810.703703703704,83142.0,1621.0,321906.0,2384.488888888889,23566.0,93.0,2692139.185185185,12698049.0,252.0,363438790.0,1593.414814814815,109854.0,3.0,215111.0,0.5481481481481482,0.2299837037037037,0.2289881481481481,,,,
POKE,2018,6,,,16319.0,135.99166666666667,2044.0,0.0,561799.0,4681.658333333334,20085.0,1314.0,198298.0,1652.4833333333331,17213.0,196.0,2431898.8,12671678.0,301.0,291827856.0,3133.633333333333,229385.0,0.0,376036.0,0.475,0.2958741666666666,0.2954925,,,,
POKE,2018,7,,,17406.0,128.93333333333334,2312.0,0.0,650299.0,4817.029629629629,25766.0,1243.0,223124.0,1652.7703703703703,14900.0,62.0,2632739.3777777776,12698054.0,480.0,355419816.0,834.9703703703703,26411.0,0.0,112721.0,0.5111111111111111,0.3493748148148148,0.3498111111111111,,,,
POKE,2018,8,,,14808.0,154.25,1393.0,4.0,586308.0,6107.375,133182.0,1825.0,192336.0,2003.5,44755.0,200.0,3191806.645833333,16887960.0,344.0,306413438.0,450.0208333333333,17225.0,0.0,43202.0,0.59375,0.3258489583333333,0.3254895833333333,,,,
POKE,2018,9,,,11937.0,110.52777777777776,714.0,2.0,551266.0,5104.314814814815,23280.0,1515.0,171834.0,1591.0555555555557,8964.0,59.0,2785502.3703703703,12671682.0,182.0,300834256.0,1197.138888888889,44310.0,0.0,129291.0,0.4722222222222222,0.2441851851851851,0.2426407407407407,,,,
POKE,2018,10,,,16315.0,140.64655172413794,1116.0,0.0,553402.0,4770.706896551724,33539.0,1682.0,182603.0,1574.1637931034484,12588.0,144.0,2768365.215517241,12671684.0,358.0,321130365.0,947.9655172413792,26411.0,0.0,109964.0,0.5172413793103449,0.2346603448275862,0.2346603448275862,,,,
POKE,2018,11,,,55902.0,282.3333333333333,18003.0,1.0,1447253.0,7309.358585858586,73567.0,1503.0,566425.0,2860.732323232324,57026.0,124.0,2008386.601010101,12698064.0,72.0,397660547.0,2543.060606060606,137120.0,0.0,503526.0,0.4595959595959596,0.2334792929292929,0.226120707070707,,,,
POKE,2018,12,10.0,10.0,24951.0,163.07843137254903,1731.0,2.0,834743.0,5455.83660130719,25488.0,1860.0,227595.0,1487.549019607843,10040.0,165.0,2070674.549019608,25364681.0,79.0,316813206.0,510.0130718954248,11093.0,2.0,78032.0,0.5686274509803921,0.3450294117647058,0.3340803921568627,,,,
POKE,2019,1,,,15204.0,119.71653543307086,1091.0,3.0,736800.0,5801.574803149606,44415.0,1318.0,170941.0,1345.992125984252,13637.0,30.0,2954499.803149606,12698070.0,147.0,375221475.0,475.1653543307087,10430.0,0.0,60346.0,0.4173228346456692,0.245563779527559,0.2380472440944882,10.0,4.0,,
POKE,2019,2,,,33915.0,154.1590909090909,2733.0,2.0,1459224.0,6632.836363636364,64271.0,1454.0,466985.0,2122.659090909091,25119.0,110.0,2348796.113636364,12671686.0,63.0,516735145.0,996.818181818182,44310.0,2.0,219300.0,0.5045454545454545,0.2630318181818181,0.2600836363636363,10.0,3.0,,
POKE,2019,3,10.63,0.6300000000000008,23358.0,105.6923076923077,1722.0,3.0,1435620.0,6496.018099547511,61165.0,1540.0,452778.0,2048.769230769231,24889.0,83.0,1521461.9773755656,12698076.0,184.0,336243097.0,821.9592760180996,29267.0,0.0,181653.0,0.334841628959276,0.2306140271493212,0.2303864253393665,10.0,3.0,,
POKE,2019,4,,,33278.0,214.6967741935484,9557.0,0.0,1003936.0,6477.006451612903,93017.0,1544.0,304416.0,1963.9741935483871,24025.0,115.0,2570690.5096774194,12698080.0,237.0,398457029.0,656.1548387096774,22525.0,0.0,101704.0,0.5096774193548387,0.2796058064516129,0.2780548387096774,10.0,1.0,,
POKE,2019,5,,,40512.0,161.402390438247,7894.0,0.0,2187034.0,8713.282868525896,104205.0,1401.0,680716.0,2712.0159362549803,31366.0,69.0,2032461.5976095616,12671686.0,62.0,510147861.0,1194.98406374502,68685.0,0.0,299941.0,0.50199203187251,0.2573067729083665,0.2560159362549801,9.0,10.0,,
POKE,2019,6,10.98,0.34999999999999964,52309.0,126.65617433414045,5463.0,2.0,4003495.0,9693.692493946732,119629.0,1491.0,1195295.0,2894.176755447942,37241.0,24.0,1411450.4237288137,12671687.0,39.0,582929025.0,1004.6924939467312,26411.0,0.0,414938.0,0.3704600484261501,0.2008738498789346,0.1936067796610169,9.0,2.0,,
POKE,2019,7,,,78911.0,273.0484429065744,14095.0,0.0,2089743.0,7230.9446366782,58854.0,1340.0,628263.0,2173.920415224913,50843.0,86.0,2984573.588235294,12698089.0,64.0,862541767.0,1224.3598615916956,60384.0,0.0,353840.0,0.4602076124567474,0.2658072664359861,0.2618176470588235,9.0,3.0,,
POKE,2019,8,,,47307.0,195.48347107438016,6251.0,2.0,1476477.0,6101.144628099173,69640.0,1095.0,420765.0,1738.698347107438,26536.0,95.0,2783781.326446281,14723517.0,135.0,673675081.0,1107.2603305785124,60384.0,0.0,267957.0,0.4338842975206611,0.2544479338842975,0.2541628099173553,10.0,6.0,,
POKE,2019,9,11.28,0.29999999999999893,54739.0,197.6137184115524,3533.0,1.0,2501589.0,9031.007220216608,154104.0,1428.0,693937.0,2505.187725631769,50301.0,66.0,2220466.281588448,16888030.0,149.0,615069160.0,1284.0072202166066,56054.0,0.0,355670.0,0.3971119133574007,0.2838675090252707,0.2815595667870036,10.0,4.0,,
POKE,2019,10,,,67650.0,239.89361702127655,17283.0,2.0,1786752.0,6336.0,41399.0,1401.0,512329.0,1816.7695035460997,19288.0,48.0,1793618.9468085107,12671692.0,18.0,505800543.0,1878.663120567376,106095.0,0.0,529783.0,0.2695035460992908,0.1887187943262411,0.1887932624113475,9.0,12.0,,
POKE,2019,11,,,90928.0,180.7713717693837,8743.0,3.0,5109324.0,10157.701789264414,120458.0,1302.0,1373929.0,2731.469184890656,45031.0,55.0,1489629.421471173,12698095.0,10.0,749283599.0,800.8667992047714,26411.0,0.0,402836.0,0.3439363817097415,0.2531218687872763,0.251031013916501,8.0,81.0,,
POKE,2019,12,16.06,16.06,38236.0,105.9168975069252,4203.0,2.0,2919067.0,8086.058171745152,71598.0,1742.0,788991.0,2185.5706371191136,33814.0,49.0,1048261.8781163436,12671694.0,109.0,378422538.0,929.4542936288088,60384.0,0.0,335533.0,0.3213296398891966,0.2358332409972299,0.2313620498614958,9.0,77.0,,
POKE,2019,12,11.76,0.4800000000000004,38236.0,105.9168975069252,4203.0,2.0,2919067.0,8086.058171745152,71598.0,1742.0,788991.0,2185.5706371191136,33814.0,49.0,1048261.8781163436,12671694.0,109.0,378422538.0,929.4542936288088,60384.0,0.0,335533.0,0.3213296398891966,0.2358332409972299,0.2313620498614958,9.0,77.0,,
